program,category,fiscal_year,value,unit,source_file,source_sheet,is_total,program_id,category_path,table_title,section,subsection,period_type,period_start_year,period_end_year,period_label,source_row,source_column
USDA Farm Programs,Marketing-Year Average,2031,4.2,Dollars per bushel,51317-2026-02-usda.xlsx,USDA Baseline_02-2026,false,51317,CORN SUPPLY AND USE / Prices / Marketing-Year Average,CORN SUPPLY AND USE,Prices,,fiscal_year,2031,2031,2031,453,9
USDA Farm Programs,Marketing-Year Average,2032,4.2,Dollars per bushel,51317-2026-02-usda.xlsx,USDA Baseline_02-2026,false,51317,CORN SUPPLY AND USE / Prices / Marketing-Year Average,CORN SUPPLY AND USE,Prices,,fiscal_year,2032,2032,2032,453,10
USDA Farm Programs,Marketing-Year Average,2033,4.2,Dollars per bushel,51317-2026-02-usda.xlsx,USDA Baseline_02-2026,false,51317,CORN SUPPLY AND USE / Prices / Marketing-Year Average,CORN SUPPLY AND USE,Prices,,fiscal_year,2033,2033,2033,453,11
USDA Farm Programs,Marketing-Year Average,2034,4.2,Dollars per bushel,51317-2026-02-usda.xlsx,USDA Baseline_02-2026,false,51317,CORN SUPPLY AND USE / Prices / Marketing-Year Average,CORN SUPPLY AND USE,Prices,,fiscal_year,2034,2034,2034,453,12
USDA Farm Programs,Marketing-Year Average,2035,4.15,Dollars per bushel,51317-2026-02-usda.xlsx,USDA Baseline_02-2026,false,51317,CORN SUPPLY AND USE / Prices / Marketing-Year Average,CORN SUPPLY AND USE,Prices,,fiscal_year,2035,2035,2035,453,13
USDA Farm Programs,Marketing-Year Average,2036,4.15,Dollars per bushel,51317-2026-02-usda.xlsx,USDA Baseline_02-2026,false,51317,CORN SUPPLY AND USE / Prices / Marketing-Year Average,CORN SUPPLY AND USE,Prices,,fiscal_year,2036,2036,2036,453,14
USDA Farm Programs,Loan Rate,2024,2.2,Dollars per bushel,51317-2026-02-usda.xlsx,USDA Baseline_02-2026,false,51317,CORN SUPPLY AND USE / Prices / Loan Rate,CORN SUPPLY AND USE,Prices,,fiscal_year,2024,2024,2024,454,2
USDA Farm Programs,Loan Rate,2025,2.2,Dollars per bushel,51317-2026-02-usda.xlsx,USDA Baseline_02-2026,false,51317,CORN SUPPLY AND USE / Prices / Loan Rate,CORN SUPPLY AND USE,Prices,,fiscal_year,2025,2025,2025,454,3
USDA Farm Programs,Loan Rate,2026,2.42,Dollars per bushel,51317-2026-02-usda.xlsx,USDA Baseline_02-2026,false,51317,CORN SUPPLY AND USE / Prices / Loan Rate,CORN SUPPLY AND USE,Prices,,fiscal_year,2026,2026,2026,454,4
USDA Farm Programs,Loan Rate,2027,2.42,Dollars per bushel,51317-2026-02-usda.xlsx,USDA Baseline_02-2026,false,51317,CORN SUPPLY AND USE / Prices / Loan Rate,CORN SUPPLY AND USE,Prices,,fiscal_year,2027,2027,2027,454,5
USDA Farm Programs,Loan Rate,2028,2.42,Dollars per bushel,51317-2026-02-usda.xlsx,USDA Baseline_02-2026,false,51317,CORN SUPPLY AND USE / Prices / Loan Rate,CORN SUPPLY AND USE,Prices,,fiscal_year,2028,2028,2028,454,6
USDA Farm Programs,Loan Rate,2029,2.42,Dollars per bushel,51317-2026-02-usda.xlsx,USDA Baseline_02-2026,false,51317,CORN SUPPLY AND USE / Prices / Loan Rate,CORN SUPPLY AND USE,Prices,,fiscal_year,2029,2029,2029,454,7
USDA Farm Programs,Loan Rate,2030,2.42,Dollars per bushel,51317-2026-02-usda.xlsx,USDA Baseline_02-2026,false,51317,CORN SUPPLY AND USE / Prices / Loan Rate,CORN SUPPLY AND USE,Prices,,fiscal_year,2030,2030,2030,454,8
USDA Farm Programs,Loan Rate,2031,2.42,Dollars per bushel,51317-2026-02-usda.xlsx,USDA Baseline_02-2026,false,51317,CORN SUPPLY AND USE / Prices / Loan Rate,CORN SUPPLY AND USE,Prices,,fiscal_year,2031,2031,2031,454,9
USDA Farm Programs,Loan Rate,2032,2.42,Dollars per bushel,51317-2026-02-usda.xlsx,USDA Baseline_02-2026,false,51317,CORN SUPPLY AND USE / Prices / Loan Rate,CORN SUPPLY AND USE,Prices,,fiscal_year,2032,2032,2032,454,10
USDA Farm Programs,Loan Rate,2033,2.42,Dollars per bushel,51317-2026-02-usda.xlsx,USDA Baseline_02-2026,false,51317,CORN SUPPLY AND USE / Prices / Loan Rate,CORN SUPPLY AND USE,Prices,,fiscal_year,2033,2033,2033,454,11
USDA Farm Programs,Loan Rate,2034,2.42,Dollars per bushel,51317-2026-02-usda.xlsx,USDA Baseline_02-2026,false,51317,CORN SUPPLY AND USE / Prices / Loan Rate,CORN SUPPLY AND USE,Prices,,fiscal_year,2034,2034,2034,454,12
USDA Farm Programs,Loan Rate,2035,2.42,Dollars per bushel,51317-2026-02-usda.xlsx,USDA Baseline_02-2026,false,51317,CORN SUPPLY AND USE / Prices / Loan Rate,CORN SUPPLY AND USE,Prices,,fiscal_year,2035,2035,2035,454,13
USDA Farm Programs,Loan Rate,2036,2.42,Dollars per bushel,51317-2026-02-usda.xlsx,USDA Baseline_02-2026,false,51317,CORN SUPPLY AND USE / Prices / Loan Rate,CORN SUPPLY AND USE,Prices,,fiscal_year,2036,2036,2036,454,14
USDA Farm Programs,Effective Reference Price,2024,4.01,Dollars per bushel,51317-2026-02-usda.xlsx,USDA Baseline_02-2026,false,51317,CORN SUPPLY AND USE / Prices / Effective Reference Price,CORN SUPPLY AND USE,Prices,,fiscal_year,2024,2024,2024,455,2
USDA Farm Programs,Effective Reference Price,2025,4.42,Dollars per bushel,51317-2026-02-usda.xlsx,USDA Baseline_02-2026,false,51317,CORN SUPPLY AND USE / Prices / Effective Reference Price,CORN SUPPLY AND USE,Prices,,fiscal_year,2025,2025,2025,455,3
USDA Farm Programs,Effective Reference Price,2026,4.42,Dollars per bushel,51317-2026-02-usda.xlsx,USDA Baseline_02-2026,false,51317,CORN SUPPLY AND USE / Prices / Effective Reference Price,CORN SUPPLY AND USE,Prices,,fiscal_year,2026,2026,2026,455,4
USDA Farm Programs,Effective Reference Price,2027,4.35,Dollars per bushel,51317-2026-02-usda.xlsx,USDA Baseline_02-2026,false,51317,CORN SUPPLY AND USE / Prices / Effective Reference Price,CORN SUPPLY AND USE,Prices,,fiscal_year,2027,2027,2027,455,5
USDA Farm Programs,Effective Reference Price,2028,4.1,Dollars per bushel,51317-2026-02-usda.xlsx,USDA Baseline_02-2026,false,51317,CORN SUPPLY AND USE / Prices / Effective Reference Price,CORN SUPPLY AND USE,Prices,,fiscal_year,2028,2028,2028,455,6
USDA Farm Programs,Effective Reference Price,2029,4.1,Dollars per bushel,51317-2026-02-usda.xlsx,USDA Baseline_02-2026,false,51317,CORN SUPPLY AND USE / Prices / Effective Reference Price,CORN SUPPLY AND USE,Prices,,fiscal_year,2029,2029,2029,455,7
USDA Farm Programs,Effective Reference Price,2030,4.1,Dollars per bushel,51317-2026-02-usda.xlsx,USDA Baseline_02-2026,false,51317,CORN SUPPLY AND USE / Prices / Effective Reference Price,CORN SUPPLY AND USE,Prices,,fiscal_year,2030,2030,2030,455,8
USDA Farm Programs,Effective Reference Price,2031,4.12,Dollars per bushel,51317-2026-02-usda.xlsx,USDA Baseline_02-2026,false,51317,CORN SUPPLY AND USE / Prices / Effective Reference Price,CORN SUPPLY AND USE,Prices,,fiscal_year,2031,2031,2031,455,9
USDA Farm Programs,Effective Reference Price,2032,4.14,Dollars per bushel,51317-2026-02-usda.xlsx,USDA Baseline_02-2026,false,51317,CORN SUPPLY AND USE / Prices / Effective Reference Price,CORN SUPPLY AND USE,Prices,,fiscal_year,2032,2032,2032,455,10
USDA Farm Programs,Effective Reference Price,2033,4.16,Dollars per bushel,51317-2026-02-usda.xlsx,USDA Baseline_02-2026,false,51317,CORN SUPPLY AND USE / Prices / Effective Reference Price,CORN SUPPLY AND USE,Prices,,fiscal_year,2033,2033,2033,455,11
USDA Farm Programs,Effective Reference Price,2034,4.18,Dollars per bushel,51317-2026-02-usda.xlsx,USDA Baseline_02-2026,false,51317,CORN SUPPLY AND USE / Prices / Effective Reference Price,CORN SUPPLY AND USE,Prices,,fiscal_year,2034,2034,2034,455,12
USDA Farm Programs,Effective Reference Price,2035,4.2,Dollars per bushel,51317-2026-02-usda.xlsx,USDA Baseline_02-2026,false,51317,CORN SUPPLY AND USE / Prices / Effective Reference Price,CORN SUPPLY AND USE,Prices,,fiscal_year,2035,2035,2035,455,13
USDA Farm Programs,Effective Reference Price,2036,4.22,Dollars per bushel,51317-2026-02-usda.xlsx,USDA Baseline_02-2026,false,51317,CORN SUPPLY AND USE / Prices / Effective Reference Price,CORN SUPPLY AND USE,Prices,,fiscal_year,2036,2036,2036,455,14
USDA Farm Programs,Marketing Loan Gains,2025,0.0,Millions of dollars,51317-2026-02-usda.xlsx,USDA Baseline_02-2026,false,51317,CORN PROGRAM OUTLAYS / Marketing Loan Net Realized Losses / Marketing Loan Gains,CORN PROGRAM OUTLAYS,Marketing Loan Net Realized Losses,,fiscal_year,2025,2025,2025,472,2
USDA Farm Programs,Marketing Loan Gains,2026,0.0,Millions of dollars,51317-2026-02-usda.xlsx,USDA Baseline_02-2026,false,51317,CORN PROGRAM OUTLAYS / Marketing Loan Net Realized Losses / Marketing Loan Gains,CORN PROGRAM OUTLAYS,Marketing Loan Net Realized Losses,,fiscal_year,2026,2026,2026,472,3
USDA Farm Programs,Marketing Loan Gains,2027,0.0,Millions of dollars,51317-2026-02-usda.xlsx,USDA Baseline_02-2026,false,51317,CORN PROGRAM OUTLAYS / Marketing Loan Net Realized Losses / Marketing Loan Gains,CORN PROGRAM OUTLAYS,Marketing Loan Net Realized Losses,,fiscal_year,2027,2027,2027,472,4
USDA Farm Programs,Marketing Loan Gains,2028,0.0,Millions of dollars,51317-2026-02-usda.xlsx,USDA Baseline_02-2026,false,51317,CORN PROGRAM OUTLAYS / Marketing Loan Net Realized Losses / Marketing Loan Gains,CORN PROGRAM OUTLAYS,Marketing Loan Net Realized Losses,,fiscal_year,2028,2028,2028,472,5
USDA Farm Programs,Marketing Loan Gains,2029,0.0,Millions of dollars,51317-2026-02-usda.xlsx,USDA Baseline_02-2026,false,51317,CORN PROGRAM OUTLAYS / Marketing Loan Net Realized Losses / Marketing Loan Gains,CORN PROGRAM OUTLAYS,Marketing Loan Net Realized Losses,,fiscal_year,2029,2029,2029,472,6
USDA Farm Programs,Marketing Loan Gains,2030,0.0,Millions of dollars,51317-2026-02-usda.xlsx,USDA Baseline_02-2026,false,51317,CORN PROGRAM OUTLAYS / Marketing Loan Net Realized Losses / Marketing Loan Gains,CORN PROGRAM OUTLAYS,Marketing Loan Net Realized Losses,,fiscal_year,2030,2030,2030,472,7
USDA Farm Programs,Marketing Loan Gains,2031,0.0,Millions of dollars,51317-2026-02-usda.xlsx,USDA Baseline_02-2026,false,51317,CORN PROGRAM OUTLAYS / Marketing Loan Net Realized Losses / Marketing Loan Gains,CORN PROGRAM OUTLAYS,Marketing Loan Net Realized Losses,,fiscal_year,2031,2031,2031,472,8
USDA Farm Programs,Marketing Loan Gains,2032,0.0,Millions of dollars,51317-2026-02-usda.xlsx,USDA Baseline_02-2026,false,51317,CORN PROGRAM OUTLAYS / Marketing Loan Net Realized Losses / Marketing Loan Gains,CORN PROGRAM OUTLAYS,Marketing Loan Net Realized Losses,,fiscal_year,2032,2032,2032,472,9
USDA Farm Programs,Marketing Loan Gains,2033,0.0,Millions of dollars,51317-2026-02-usda.xlsx,USDA Baseline_02-2026,false,51317,CORN PROGRAM OUTLAYS / Marketing Loan Net Realized Losses / Marketing Loan Gains,CORN PROGRAM OUTLAYS,Marketing Loan Net Realized Losses,,fiscal_year,2033,2033,2033,472,10
USDA Farm Programs,Marketing Loan Gains,2034,0.0,Millions of dollars,51317-2026-02-usda.xlsx,USDA Baseline_02-2026,false,51317,CORN PROGRAM OUTLAYS / Marketing Loan Net Realized Losses / Marketing Loan Gains,CORN PROGRAM OUTLAYS,Marketing Loan Net Realized Losses,,fiscal_year,2034,2034,2034,472,11
USDA Farm Programs,Marketing Loan Gains,2035,0.0,Millions of dollars,51317-2026-02-usda.xlsx,USDA Baseline_02-2026,false,51317,CORN PROGRAM OUTLAYS / Marketing Loan Net Realized Losses / Marketing Loan Gains,CORN PROGRAM OUTLAYS,Marketing Loan Net Realized Losses,,fiscal_year,2035,2035,2035,472,12
USDA Farm Programs,Marketing Loan Gains,2036,0.0,Millions of dollars,51317-2026-02-usda.xlsx,USDA Baseline_02-2026,false,51317,CORN PROGRAM OUTLAYS / Marketing Loan Net Realized Losses / Marketing Loan Gains,CORN PROGRAM OUTLAYS,Marketing Loan Net Realized Losses,,fiscal_year,2036,2036,2036,472,13
USDA Farm Programs,Loan Deficiency Payments,2025,0.0,Millions of dollars,51317-2026-02-usda.xlsx,USDA Baseline_02-2026,false,51317,CORN PROGRAM OUTLAYS / Marketing Loan Net Realized Losses / Loan Deficiency Payments,CORN PROGRAM OUTLAYS,Marketing Loan Net Realized Losses,,fiscal_year,2025,2025,2025,473,2
USDA Farm Programs,Loan Deficiency Payments,2026,5.0,Millions of dollars,51317-2026-02-usda.xlsx,USDA Baseline_02-2026,false,51317,CORN PROGRAM OUTLAYS / Marketing Loan Net Realized Losses / Loan Deficiency Payments,CORN PROGRAM OUTLAYS,Marketing Loan Net Realized Losses,,fiscal_year,2026,2026,2026,473,3
USDA Farm Programs,Loan Deficiency Payments,2027,8.0,Millions of dollars,51317-2026-02-usda.xlsx,USDA Baseline_02-2026,false,51317,CORN PROGRAM OUTLAYS / Marketing Loan Net Realized Losses / Loan Deficiency Payments,CORN PROGRAM OUTLAYS,Marketing Loan Net Realized Losses,,fiscal_year,2027,2027,2027,473,4
USDA Farm Programs,Loan Deficiency Payments,2028,14.0,Millions of dollars,51317-2026-02-usda.xlsx,USDA Baseline_02-2026,false,51317,CORN PROGRAM OUTLAYS / Marketing Loan Net Realized Losses / Loan Deficiency Payments,CORN PROGRAM OUTLAYS,Marketing Loan Net Realized Losses,,fiscal_year,2028,2028,2028,473,5
USDA Farm Programs,Loan Deficiency Payments,2029,19.0,Millions of dollars,51317-2026-02-usda.xlsx,USDA Baseline_02-2026,false,51317,CORN PROGRAM OUTLAYS / Marketing Loan Net Realized Losses / Loan Deficiency Payments,CORN PROGRAM OUTLAYS,Marketing Loan Net Realized Losses,,fiscal_year,2029,2029,2029,473,6
USDA Farm Programs,Loan Deficiency Payments,2030,11.0,Millions of dollars,51317-2026-02-usda.xlsx,USDA Baseline_02-2026,false,51317,CORN PROGRAM OUTLAYS / Marketing Loan Net Realized Losses / Loan Deficiency Payments,CORN PROGRAM OUTLAYS,Marketing Loan Net Realized Losses,,fiscal_year,2030,2030,2030,473,7
USDA Farm Programs,Loan Deficiency Payments,2031,17.0,Millions of dollars,51317-2026-02-usda.xlsx,USDA Baseline_02-2026,false,51317,CORN PROGRAM OUTLAYS / Marketing Loan Net Realized Losses / Loan Deficiency Payments,CORN PROGRAM OUTLAYS,Marketing Loan Net Realized Losses,,fiscal_year,2031,2031,2031,473,8
USDA Farm Programs,Loan Deficiency Payments,2032,11.0,Millions of dollars,51317-2026-02-usda.xlsx,USDA Baseline_02-2026,false,51317,CORN PROGRAM OUTLAYS / Marketing Loan Net Realized Losses / Loan Deficiency Payments,CORN PROGRAM OUTLAYS,Marketing Loan Net Realized Losses,,fiscal_year,2032,2032,2032,473,9
USDA Farm Programs,Loan Deficiency Payments,2033,22.0,Millions of dollars,51317-2026-02-usda.xlsx,USDA Baseline_02-2026,false,51317,CORN PROGRAM OUTLAYS / Marketing Loan Net Realized Losses / Loan Deficiency Payments,CORN PROGRAM OUTLAYS,Marketing Loan Net Realized Losses,,fiscal_year,2033,2033,2033,473,10
USDA Farm Programs,Loan Deficiency Payments,2034,3.0,Millions of dollars,51317-2026-02-usda.xlsx,USDA Baseline_02-2026,false,51317,CORN PROGRAM OUTLAYS / Marketing Loan Net Realized Losses / Loan Deficiency Payments,CORN PROGRAM OUTLAYS,Marketing Loan Net Realized Losses,,fiscal_year,2034,2034,2034,473,11
USDA Farm Programs,Loan Deficiency Payments,2035,13.0,Millions of dollars,51317-2026-02-usda.xlsx,USDA Baseline_02-2026,false,51317,CORN PROGRAM OUTLAYS / Marketing Loan Net Realized Losses / Loan Deficiency Payments,CORN PROGRAM OUTLAYS,Marketing Loan Net Realized Losses,,fiscal_year,2035,2035,2035,473,12
USDA Farm Programs,Loan Deficiency Payments,2036,11.0,Millions of dollars,51317-2026-02-usda.xlsx,USDA Baseline_02-2026,false,51317,CORN PROGRAM OUTLAYS / Marketing Loan Net Realized Losses / Loan Deficiency Payments,CORN PROGRAM OUTLAYS,Marketing Loan Net Realized Losses,,fiscal_year,2036,2036,2036,473,13
USDA Farm Programs,CCC Storage and Handling,2025,0.0,Millions of dollars,51317-2026-02-usda.xlsx,USDA Baseline_02-2026,false,51317,CORN PROGRAM OUTLAYS / Marketing Loan Net Realized Losses / CCC Storage and Handling,CORN PROGRAM OUTLAYS,Marketing Loan Net Realized Losses,,fiscal_year,2025,2025,2025,474,2
USDA Farm Programs,CCC Storage and Handling,2026,0.0,Millions of dollars,51317-2026-02-usda.xlsx,USDA Baseline_02-2026,false,51317,CORN PROGRAM OUTLAYS / Marketing Loan Net Realized Losses / CCC Storage and Handling,CORN PROGRAM OUTLAYS,Marketing Loan Net Realized Losses,,fiscal_year,2026,2026,2026,474,3
USDA Farm Programs,CCC Storage and Handling,2027,0.0,Millions of dollars,51317-2026-02-usda.xlsx,USDA Baseline_02-2026,false,51317,CORN PROGRAM OUTLAYS / Marketing Loan Net Realized Losses / CCC Storage and Handling,CORN PROGRAM OUTLAYS,Marketing Loan Net Realized Losses,,fiscal_year,2027,2027,2027,474,4
USDA Farm Programs,CCC Storage and Handling,2028,0.0,Millions of dollars,51317-2026-02-usda.xlsx,USDA Baseline_02-2026,false,51317,CORN PROGRAM OUTLAYS / Marketing Loan Net Realized Losses / CCC Storage and Handling,CORN PROGRAM OUTLAYS,Marketing Loan Net Realized Losses,,fiscal_year,2028,2028,2028,474,5
USDA Farm Programs,CCC Storage and Handling,2029,0.0,Millions of dollars,51317-2026-02-usda.xlsx,USDA Baseline_02-2026,false,51317,CORN PROGRAM OUTLAYS / Marketing Loan Net Realized Losses / CCC Storage and Handling,CORN PROGRAM OUTLAYS,Marketing Loan Net Realized Losses,,fiscal_year,2029,2029,2029,474,6
USDA Farm Programs,CCC Storage and Handling,2030,0.0,Millions of dollars,51317-2026-02-usda.xlsx,USDA Baseline_02-2026,false,51317,CORN PROGRAM OUTLAYS / Marketing Loan Net Realized Losses / CCC Storage and Handling,CORN PROGRAM OUTLAYS,Marketing Loan Net Realized Losses,,fiscal_year,2030,2030,2030,474,7
USDA Farm Programs,CCC Storage and Handling,2031,0.0,Millions of dollars,51317-2026-02-usda.xlsx,USDA Baseline_02-2026,false,51317,CORN PROGRAM OUTLAYS / Marketing Loan Net Realized Losses / CCC Storage and Handling,CORN PROGRAM OUTLAYS,Marketing Loan Net Realized Losses,,fiscal_year,2031,2031,2031,474,8
USDA Farm Programs,CCC Storage and Handling,2032,0.0,Millions of dollars,51317-2026-02-usda.xlsx,USDA Baseline_02-2026,false,51317,CORN PROGRAM OUTLAYS / Marketing Loan Net Realized Losses / CCC Storage and Handling,CORN PROGRAM OUTLAYS,Marketing Loan Net Realized Losses,,fiscal_year,2032,2032,2032,474,9
USDA Farm Programs,CCC Storage and Handling,2033,0.0,Millions of dollars,51317-2026-02-usda.xlsx,USDA Baseline_02-2026,false,51317,CORN PROGRAM OUTLAYS / Marketing Loan Net Realized Losses / CCC Storage and Handling,CORN PROGRAM OUTLAYS,Marketing Loan Net Realized Losses,,fiscal_year,2033,2033,2033,474,10
USDA Farm Programs,CCC Storage and Handling,2034,0.0,Millions of dollars,51317-2026-02-usda.xlsx,USDA Baseline_02-2026,false,51317,CORN PROGRAM OUTLAYS / Marketing Loan Net Realized Losses / CCC Storage and Handling,CORN PROGRAM OUTLAYS,Marketing Loan Net Realized Losses,,fiscal_year,2034,2034,2034,474,11
USDA Farm Programs,CCC Storage and Handling,2035,0.0,Millions of dollars,51317-2026-02-usda.xlsx,USDA Baseline_02-2026,false,51317,CORN PROGRAM OUTLAYS / Marketing Loan Net Realized Losses / CCC Storage and Handling,CORN PROGRAM OUTLAYS,Marketing Loan Net Realized Losses,,fiscal_year,2035,2035,2035,474,12
USDA Farm Programs,CCC Storage and Handling,2036,0.0,Millions of dollars,51317-2026-02-usda.xlsx,USDA Baseline_02-2026,false,51317,CORN PROGRAM OUTLAYS / Marketing Loan Net Realized Losses / CCC Storage and Handling,CORN PROGRAM OUTLAYS,Marketing Loan Net Realized Losses,,fiscal_year,2036,2036,2036,474,13
USDA Farm Programs,Other,2025,0.0,Millions of dollars,51317-2026-02-usda.xlsx,USDA Baseline_02-2026,false,51317,CORN PROGRAM OUTLAYS / Marketing Loan Net Realized Losses / Other,CORN PROGRAM OUTLAYS,Marketing Loan Net Realized Losses,,fiscal_year,2025,2025,2025,475,2
USDA Farm Programs,Other,2026,0.0,Millions of dollars,51317-2026-02-usda.xlsx,USDA Baseline_02-2026,false,51317,CORN PROGRAM OUTLAYS / Marketing Loan Net Realized Losses / Other,CORN PROGRAM OUTLAYS,Marketing Loan Net Realized Losses,,fiscal_year,2026,2026,2026,475,3
USDA Farm Programs,Other,2027,0.0,Millions of dollars,51317-2026-02-usda.xlsx,USDA Baseline_02-2026,false,51317,CORN PROGRAM OUTLAYS / Marketing Loan Net Realized Losses / Other,CORN PROGRAM OUTLAYS,Marketing Loan Net Realized Losses,,fiscal_year,2027,2027,2027,475,4
USDA Farm Programs,Other,2028,0.0,Millions of dollars,51317-2026-02-usda.xlsx,USDA Baseline_02-2026,false,51317,CORN PROGRAM OUTLAYS / Marketing Loan Net Realized Losses / Other,CORN PROGRAM OUTLAYS,Marketing Loan Net Realized Losses,,fiscal_year,2028,2028,2028,475,5
USDA Farm Programs,Other,2029,0.0,Millions of dollars,51317-2026-02-usda.xlsx,USDA Baseline_02-2026,false,51317,CORN PROGRAM OUTLAYS / Marketing Loan Net Realized Losses / Other,CORN PROGRAM OUTLAYS,Marketing Loan Net Realized Losses,,fiscal_year,2029,2029,2029,475,6
USDA Farm Programs,Other,2030,0.0,Millions of dollars,51317-2026-02-usda.xlsx,USDA Baseline_02-2026,false,51317,CORN PROGRAM OUTLAYS / Marketing Loan Net Realized Losses / Other,CORN PROGRAM OUTLAYS,Marketing Loan Net Realized Losses,,fiscal_year,2030,2030,2030,475,7
USDA Farm Programs,Other,2031,0.0,Millions of dollars,51317-2026-02-usda.xlsx,USDA Baseline_02-2026,false,51317,CORN PROGRAM OUTLAYS / Marketing Loan Net Realized Losses / Other,CORN PROGRAM OUTLAYS,Marketing Loan Net Realized Losses,,fiscal_year,2031,2031,2031,475,8
USDA Farm Programs,Other,2032,0.0,Millions of dollars,51317-2026-02-usda.xlsx,USDA Baseline_02-2026,false,51317,CORN PROGRAM OUTLAYS / Marketing Loan Net Realized Losses / Other,CORN PROGRAM OUTLAYS,Marketing Loan Net Realized Losses,,fiscal_year,2032,2032,2032,475,9
USDA Farm Programs,Other,2033,0.0,Millions of dollars,51317-2026-02-usda.xlsx,USDA Baseline_02-2026,false,51317,CORN PROGRAM OUTLAYS / Marketing Loan Net Realized Losses / Other,CORN PROGRAM OUTLAYS,Marketing Loan Net Realized Losses,,fiscal_year,2033,2033,2033,475,10
USDA Farm Programs,Other,2034,0.0,Millions of dollars,51317-2026-02-usda.xlsx,USDA Baseline_02-2026,false,51317,CORN PROGRAM OUTLAYS / Marketing Loan Net Realized Losses / Other,CORN PROGRAM OUTLAYS,Marketing Loan Net Realized Losses,,fiscal_year,2034,2034,2034,475,11
USDA Farm Programs,Other,2035,0.0,Millions of dollars,51317-2026-02-usda.xlsx,USDA Baseline_02-2026,false,51317,CORN PROGRAM OUTLAYS / Marketing Loan Net Realized Losses / Other,CORN PROGRAM OUTLAYS,Marketing Loan Net Realized Losses,,fiscal_year,2035,2035,2035,475,12
USDA Farm Programs,Other,2036,0.0,Millions of dollars,51317-2026-02-usda.xlsx,USDA Baseline_02-2026,false,51317,CORN PROGRAM OUTLAYS / Marketing Loan Net Realized Losses / Other,CORN PROGRAM OUTLAYS,Marketing Loan Net Realized Losses,,fiscal_year,2036,2036,2036,475,13
USDA Farm Programs,Subtotal,2025,0.0,Millions of dollars,51317-2026-02-usda.xlsx,USDA Baseline_02-2026,true,51317,CORN PROGRAM OUTLAYS / Marketing Loan Net Realized Losses / Subtotal,CORN PROGRAM OUTLAYS,Marketing Loan Net Realized Losses,,fiscal_year,2025,2025,2025,477,2
USDA Farm Programs,Subtotal,2026,5.0,Millions of dollars,51317-2026-02-usda.xlsx,USDA Baseline_02-2026,true,51317,CORN PROGRAM OUTLAYS / Marketing Loan Net Realized Losses / Subtotal,CORN PROGRAM OUTLAYS,Marketing Loan Net Realized Losses,,fiscal_year,2026,2026,2026,477,3
USDA Farm Programs,Subtotal,2027,8.0,Millions of dollars,51317-2026-02-usda.xlsx,USDA Baseline_02-2026,true,51317,CORN PROGRAM OUTLAYS / Marketing Loan Net Realized Losses / Subtotal,CORN PROGRAM OUTLAYS,Marketing Loan Net Realized Losses,,fiscal_year,2027,2027,2027,477,4
USDA Farm Programs,Subtotal,2028,14.0,Millions of dollars,51317-2026-02-usda.xlsx,USDA Baseline_02-2026,true,51317,CORN PROGRAM OUTLAYS / Marketing Loan Net Realized Losses / Subtotal,CORN PROGRAM OUTLAYS,Marketing Loan Net Realized Losses,,fiscal_year,2028,2028,2028,477,5
USDA Farm Programs,Subtotal,2029,19.0,Millions of dollars,51317-2026-02-usda.xlsx,USDA Baseline_02-2026,true,51317,CORN PROGRAM OUTLAYS / Marketing Loan Net Realized Losses / Subtotal,CORN PROGRAM OUTLAYS,Marketing Loan Net Realized Losses,,fiscal_year,2029,2029,2029,477,6
USDA Farm Programs,Subtotal,2030,11.0,Millions of dollars,51317-2026-02-usda.xlsx,USDA Baseline_02-2026,true,51317,CORN PROGRAM OUTLAYS / Marketing Loan Net Realized Losses / Subtotal,CORN PROGRAM OUTLAYS,Marketing Loan Net Realized Losses,,fiscal_year,2030,2030,2030,477,7
USDA Farm Programs,Subtotal,2031,17.0,Millions of dollars,51317-2026-02-usda.xlsx,USDA Baseline_02-2026,true,51317,CORN PROGRAM OUTLAYS / Marketing Loan Net Realized Losses / Subtotal,CORN PROGRAM OUTLAYS,Marketing Loan Net Realized Losses,,fiscal_year,2031,2031,2031,477,8
USDA Farm Programs,Subtotal,2032,11.0,Millions of dollars,51317-2026-02-usda.xlsx,USDA Baseline_02-2026,true,51317,CORN PROGRAM OUTLAYS / Marketing Loan Net Realized Losses / Subtotal,CORN PROGRAM OUTLAYS,Marketing Loan Net Realized Losses,,fiscal_year,2032,2032,2032,477,9
USDA Farm Programs,Subtotal,2033,22.0,Millions of dollars,51317-2026-02-usda.xlsx,USDA Baseline_02-2026,true,51317,CORN PROGRAM OUTLAYS / Marketing Loan Net Realized Losses / Subtotal,CORN PROGRAM OUTLAYS,Marketing Loan Net Realized Losses,,fiscal_year,2033,2033,2033,477,10
USDA Farm Programs,Subtotal,2034,3.0,Millions of dollars,51317-2026-02-usda.xlsx,USDA Baseline_02-2026,true,51317,CORN PROGRAM OUTLAYS / Marketing Loan Net Realized Losses / Subtotal,CORN PROGRAM OUTLAYS,Marketing Loan Net Realized Losses,,fiscal_year,2034,2034,2034,477,11
USDA Farm Programs,Subtotal,2035,13.0,Millions of dollars,51317-2026-02-usda.xlsx,USDA Baseline_02-2026,true,51317,CORN PROGRAM OUTLAYS / Marketing Loan Net Realized Losses / Subtotal,CORN PROGRAM OUTLAYS,Marketing Loan Net Realized Losses,,fiscal_year,2035,2035,2035,477,12
