program,category,fiscal_year,value,unit,source_file,source_sheet,is_total,program_id,category_path,table_title,section,subsection,period_type,period_start_year,period_end_year,period_label,source_row,source_column
USDA Farm Programs,Feed and Residual,2029,115.0,Millions,51317-2021-07-usda.xlsx,Sheet1,false,51317,WHEAT SUPPLY AND USE / Use / Feed and Residual,WHEAT SUPPLY AND USE,Use,,fiscal_year,2029,2029,2029,640,12
USDA Farm Programs,Feed and Residual,2030,115.0,Millions,51317-2021-07-usda.xlsx,Sheet1,false,51317,WHEAT SUPPLY AND USE / Use / Feed and Residual,WHEAT SUPPLY AND USE,Use,,fiscal_year,2030,2030,2030,640,13
USDA Farm Programs,Feed and Residual,2031,120.0,Millions,51317-2021-07-usda.xlsx,Sheet1,false,51317,WHEAT SUPPLY AND USE / Use / Feed and Residual,WHEAT SUPPLY AND USE,Use,,fiscal_year,2031,2031,2031,640,14
USDA Farm Programs,Domestic Use,2019,1123.0,Millions,51317-2021-07-usda.xlsx,Sheet1,false,51317,WHEAT SUPPLY AND USE / Use / Domestic Use,WHEAT SUPPLY AND USE,Use,,fiscal_year,2019,2019,2019,642,2
USDA Farm Programs,Domestic Use,2020,1123.0,Millions,51317-2021-07-usda.xlsx,Sheet1,false,51317,WHEAT SUPPLY AND USE / Use / Domestic Use,WHEAT SUPPLY AND USE,Use,,fiscal_year,2020,2020,2020,642,3
USDA Farm Programs,Domestic Use,2021,1195.0,Millions,51317-2021-07-usda.xlsx,Sheet1,false,51317,WHEAT SUPPLY AND USE / Use / Domestic Use,WHEAT SUPPLY AND USE,Use,,fiscal_year,2021,2021,2021,642,4
USDA Farm Programs,Domestic Use,2022,1153.0,Millions,51317-2021-07-usda.xlsx,Sheet1,false,51317,WHEAT SUPPLY AND USE / Use / Domestic Use,WHEAT SUPPLY AND USE,Use,,fiscal_year,2022,2022,2022,642,5
USDA Farm Programs,Domestic Use,2023,1130.0,Millions,51317-2021-07-usda.xlsx,Sheet1,false,51317,WHEAT SUPPLY AND USE / Use / Domestic Use,WHEAT SUPPLY AND USE,Use,,fiscal_year,2023,2023,2023,642,6
USDA Farm Programs,Domestic Use,2024,1133.0,Millions,51317-2021-07-usda.xlsx,Sheet1,false,51317,WHEAT SUPPLY AND USE / Use / Domestic Use,WHEAT SUPPLY AND USE,Use,,fiscal_year,2024,2024,2024,642,7
USDA Farm Programs,Domestic Use,2025,1136.0,Millions,51317-2021-07-usda.xlsx,Sheet1,false,51317,WHEAT SUPPLY AND USE / Use / Domestic Use,WHEAT SUPPLY AND USE,Use,,fiscal_year,2025,2025,2025,642,8
USDA Farm Programs,Domestic Use,2026,1138.0,Millions,51317-2021-07-usda.xlsx,Sheet1,false,51317,WHEAT SUPPLY AND USE / Use / Domestic Use,WHEAT SUPPLY AND USE,Use,,fiscal_year,2026,2026,2026,642,9
USDA Farm Programs,Domestic Use,2027,1151.0,Millions,51317-2021-07-usda.xlsx,Sheet1,false,51317,WHEAT SUPPLY AND USE / Use / Domestic Use,WHEAT SUPPLY AND USE,Use,,fiscal_year,2027,2027,2027,642,10
USDA Farm Programs,Domestic Use,2028,1154.0,Millions,51317-2021-07-usda.xlsx,Sheet1,false,51317,WHEAT SUPPLY AND USE / Use / Domestic Use,WHEAT SUPPLY AND USE,Use,,fiscal_year,2028,2028,2028,642,11
USDA Farm Programs,Domestic Use,2029,1161.0,Millions,51317-2021-07-usda.xlsx,Sheet1,false,51317,WHEAT SUPPLY AND USE / Use / Domestic Use,WHEAT SUPPLY AND USE,Use,,fiscal_year,2029,2029,2029,642,12
USDA Farm Programs,Domestic Use,2030,1169.0,Millions,51317-2021-07-usda.xlsx,Sheet1,false,51317,WHEAT SUPPLY AND USE / Use / Domestic Use,WHEAT SUPPLY AND USE,Use,,fiscal_year,2030,2030,2030,642,13
USDA Farm Programs,Domestic Use,2031,1170.0,Millions,51317-2021-07-usda.xlsx,Sheet1,false,51317,WHEAT SUPPLY AND USE / Use / Domestic Use,WHEAT SUPPLY AND USE,Use,,fiscal_year,2031,2031,2031,642,14
USDA Farm Programs,Exports,2019,965.0,Millions,51317-2021-07-usda.xlsx,Sheet1,false,51317,WHEAT SUPPLY AND USE / Use / Exports,WHEAT SUPPLY AND USE,Use,,fiscal_year,2019,2019,2019,644,2
USDA Farm Programs,Exports,2020,965.0,Millions,51317-2021-07-usda.xlsx,Sheet1,false,51317,WHEAT SUPPLY AND USE / Use / Exports,WHEAT SUPPLY AND USE,Use,,fiscal_year,2020,2020,2020,644,3
USDA Farm Programs,Exports,2021,900.0,Millions,51317-2021-07-usda.xlsx,Sheet1,false,51317,WHEAT SUPPLY AND USE / Use / Exports,WHEAT SUPPLY AND USE,Use,,fiscal_year,2021,2021,2021,644,4
USDA Farm Programs,Exports,2022,925.0,Millions,51317-2021-07-usda.xlsx,Sheet1,false,51317,WHEAT SUPPLY AND USE / Use / Exports,WHEAT SUPPLY AND USE,Use,,fiscal_year,2022,2022,2022,644,5
USDA Farm Programs,Exports,2023,925.0,Millions,51317-2021-07-usda.xlsx,Sheet1,false,51317,WHEAT SUPPLY AND USE / Use / Exports,WHEAT SUPPLY AND USE,Use,,fiscal_year,2023,2023,2023,644,6
USDA Farm Programs,Exports,2024,925.0,Millions,51317-2021-07-usda.xlsx,Sheet1,false,51317,WHEAT SUPPLY AND USE / Use / Exports,WHEAT SUPPLY AND USE,Use,,fiscal_year,2024,2024,2024,644,7
USDA Farm Programs,Exports,2025,925.0,Millions,51317-2021-07-usda.xlsx,Sheet1,false,51317,WHEAT SUPPLY AND USE / Use / Exports,WHEAT SUPPLY AND USE,Use,,fiscal_year,2025,2025,2025,644,8
USDA Farm Programs,Exports,2026,925.0,Millions,51317-2021-07-usda.xlsx,Sheet1,false,51317,WHEAT SUPPLY AND USE / Use / Exports,WHEAT SUPPLY AND USE,Use,,fiscal_year,2026,2026,2026,644,9
USDA Farm Programs,Exports,2027,950.0,Millions,51317-2021-07-usda.xlsx,Sheet1,false,51317,WHEAT SUPPLY AND USE / Use / Exports,WHEAT SUPPLY AND USE,Use,,fiscal_year,2027,2027,2027,644,10
USDA Farm Programs,Exports,2028,950.0,Millions,51317-2021-07-usda.xlsx,Sheet1,false,51317,WHEAT SUPPLY AND USE / Use / Exports,WHEAT SUPPLY AND USE,Use,,fiscal_year,2028,2028,2028,644,11
USDA Farm Programs,Exports,2029,950.0,Millions,51317-2021-07-usda.xlsx,Sheet1,false,51317,WHEAT SUPPLY AND USE / Use / Exports,WHEAT SUPPLY AND USE,Use,,fiscal_year,2029,2029,2029,644,12
USDA Farm Programs,Exports,2030,950.0,Millions,51317-2021-07-usda.xlsx,Sheet1,false,51317,WHEAT SUPPLY AND USE / Use / Exports,WHEAT SUPPLY AND USE,Use,,fiscal_year,2030,2030,2030,644,13
USDA Farm Programs,Exports,2031,1025.0,Millions,51317-2021-07-usda.xlsx,Sheet1,false,51317,WHEAT SUPPLY AND USE / Use / Exports,WHEAT SUPPLY AND USE,Use,,fiscal_year,2031,2031,2031,644,14
USDA Farm Programs,Total Use,2019,2088.0,Millions,51317-2021-07-usda.xlsx,Sheet1,true,51317,WHEAT SUPPLY AND USE / Use / Total Use,WHEAT SUPPLY AND USE,Use,,fiscal_year,2019,2019,2019,646,2
USDA Farm Programs,Total Use,2020,2088.0,Millions,51317-2021-07-usda.xlsx,Sheet1,true,51317,WHEAT SUPPLY AND USE / Use / Total Use,WHEAT SUPPLY AND USE,Use,,fiscal_year,2020,2020,2020,646,3
USDA Farm Programs,Total Use,2021,2095.0,Millions,51317-2021-07-usda.xlsx,Sheet1,true,51317,WHEAT SUPPLY AND USE / Use / Total Use,WHEAT SUPPLY AND USE,Use,,fiscal_year,2021,2021,2021,646,4
USDA Farm Programs,Total Use,2022,2078.0,Millions,51317-2021-07-usda.xlsx,Sheet1,true,51317,WHEAT SUPPLY AND USE / Use / Total Use,WHEAT SUPPLY AND USE,Use,,fiscal_year,2022,2022,2022,646,5
USDA Farm Programs,Total Use,2023,2055.0,Millions,51317-2021-07-usda.xlsx,Sheet1,true,51317,WHEAT SUPPLY AND USE / Use / Total Use,WHEAT SUPPLY AND USE,Use,,fiscal_year,2023,2023,2023,646,6
USDA Farm Programs,Total Use,2024,2058.0,Millions,51317-2021-07-usda.xlsx,Sheet1,true,51317,WHEAT SUPPLY AND USE / Use / Total Use,WHEAT SUPPLY AND USE,Use,,fiscal_year,2024,2024,2024,646,7
USDA Farm Programs,Total Use,2025,2061.0,Millions,51317-2021-07-usda.xlsx,Sheet1,true,51317,WHEAT SUPPLY AND USE / Use / Total Use,WHEAT SUPPLY AND USE,Use,,fiscal_year,2025,2025,2025,646,8
USDA Farm Programs,Total Use,2026,2063.0,Millions,51317-2021-07-usda.xlsx,Sheet1,true,51317,WHEAT SUPPLY AND USE / Use / Total Use,WHEAT SUPPLY AND USE,Use,,fiscal_year,2026,2026,2026,646,9
USDA Farm Programs,Total Use,2027,2101.0,Millions,51317-2021-07-usda.xlsx,Sheet1,true,51317,WHEAT SUPPLY AND USE / Use / Total Use,WHEAT SUPPLY AND USE,Use,,fiscal_year,2027,2027,2027,646,10
USDA Farm Programs,Total Use,2028,2104.0,Millions,51317-2021-07-usda.xlsx,Sheet1,true,51317,WHEAT SUPPLY AND USE / Use / Total Use,WHEAT SUPPLY AND USE,Use,,fiscal_year,2028,2028,2028,646,11
USDA Farm Programs,Total Use,2029,2111.0,Millions,51317-2021-07-usda.xlsx,Sheet1,true,51317,WHEAT SUPPLY AND USE / Use / Total Use,WHEAT SUPPLY AND USE,Use,,fiscal_year,2029,2029,2029,646,12
USDA Farm Programs,Total Use,2030,2119.0,Millions,51317-2021-07-usda.xlsx,Sheet1,true,51317,WHEAT SUPPLY AND USE / Use / Total Use,WHEAT SUPPLY AND USE,Use,,fiscal_year,2030,2030,2030,646,13
USDA Farm Programs,Total Use,2031,2120.0,Millions,51317-2021-07-usda.xlsx,Sheet1,true,51317,WHEAT SUPPLY AND USE / Use / Total Use,WHEAT SUPPLY AND USE,Use,,fiscal_year,2031,2031,2031,646,14
USDA Farm Programs,Ending Stocks,2019,1029.0,Millions,51317-2021-07-usda.xlsx,Sheet1,false,51317,WHEAT SUPPLY AND USE / Use / Ending Stocks,WHEAT SUPPLY AND USE,Use,,fiscal_year,2019,2019,2019,648,2
USDA Farm Programs,Ending Stocks,2020,871.0,Millions,51317-2021-07-usda.xlsx,Sheet1,false,51317,WHEAT SUPPLY AND USE / Use / Ending Stocks,WHEAT SUPPLY AND USE,Use,,fiscal_year,2020,2020,2020,648,3
USDA Farm Programs,Ending Stocks,2021,774.0,Millions,51317-2021-07-usda.xlsx,Sheet1,false,51317,WHEAT SUPPLY AND USE / Use / Ending Stocks,WHEAT SUPPLY AND USE,Use,,fiscal_year,2021,2021,2021,648,4
USDA Farm Programs,Ending Stocks,2022,821.0,Millions,51317-2021-07-usda.xlsx,Sheet1,false,51317,WHEAT SUPPLY AND USE / Use / Ending Stocks,WHEAT SUPPLY AND USE,Use,,fiscal_year,2022,2022,2022,648,5
USDA Farm Programs,Ending Stocks,2023,861.0,Millions,51317-2021-07-usda.xlsx,Sheet1,false,51317,WHEAT SUPPLY AND USE / Use / Ending Stocks,WHEAT SUPPLY AND USE,Use,,fiscal_year,2023,2023,2023,648,6
USDA Farm Programs,Ending Stocks,2024,873.0,Millions,51317-2021-07-usda.xlsx,Sheet1,false,51317,WHEAT SUPPLY AND USE / Use / Ending Stocks,WHEAT SUPPLY AND USE,Use,,fiscal_year,2024,2024,2024,648,7
USDA Farm Programs,Ending Stocks,2025,897.0,Millions,51317-2021-07-usda.xlsx,Sheet1,false,51317,WHEAT SUPPLY AND USE / Use / Ending Stocks,WHEAT SUPPLY AND USE,Use,,fiscal_year,2025,2025,2025,648,8
USDA Farm Programs,Ending Stocks,2026,934.0,Millions,51317-2021-07-usda.xlsx,Sheet1,false,51317,WHEAT SUPPLY AND USE / Use / Ending Stocks,WHEAT SUPPLY AND USE,Use,,fiscal_year,2026,2026,2026,648,9
USDA Farm Programs,Ending Stocks,2027,928.0,Millions,51317-2021-07-usda.xlsx,Sheet1,false,51317,WHEAT SUPPLY AND USE / Use / Ending Stocks,WHEAT SUPPLY AND USE,Use,,fiscal_year,2027,2027,2027,648,10
USDA Farm Programs,Ending Stocks,2028,934.0,Millions,51317-2021-07-usda.xlsx,Sheet1,false,51317,WHEAT SUPPLY AND USE / Use / Ending Stocks,WHEAT SUPPLY AND USE,Use,,fiscal_year,2028,2028,2028,648,11
USDA Farm Programs,Ending Stocks,2029,948.0,Millions,51317-2021-07-usda.xlsx,Sheet1,false,51317,WHEAT SUPPLY AND USE / Use / Ending Stocks,WHEAT SUPPLY AND USE,Use,,fiscal_year,2029,2029,2029,648,12
USDA Farm Programs,Ending Stocks,2030,944.0,Millions,51317-2021-07-usda.xlsx,Sheet1,false,51317,WHEAT SUPPLY AND USE / Use / Ending Stocks,WHEAT SUPPLY AND USE,Use,,fiscal_year,2030,2030,2030,648,13
USDA Farm Programs,Ending Stocks,2031,959.0,Millions,51317-2021-07-usda.xlsx,Sheet1,false,51317,WHEAT SUPPLY AND USE / Use / Ending Stocks,WHEAT SUPPLY AND USE,Use,,fiscal_year,2031,2031,2031,648,14
USDA Farm Programs,Stocks/Use (Percent),2019,49.3,Percent,51317-2021-07-usda.xlsx,Sheet1,false,51317,WHEAT SUPPLY AND USE / Use / Stocks/Use (Percent),WHEAT SUPPLY AND USE,Use,,fiscal_year,2019,2019,2019,650,2
USDA Farm Programs,Stocks/Use (Percent),2020,41.7,Percent,51317-2021-07-usda.xlsx,Sheet1,false,51317,WHEAT SUPPLY AND USE / Use / Stocks/Use (Percent),WHEAT SUPPLY AND USE,Use,,fiscal_year,2020,2020,2020,650,3
USDA Farm Programs,Stocks/Use (Percent),2021,36.9,Percent,51317-2021-07-usda.xlsx,Sheet1,false,51317,WHEAT SUPPLY AND USE / Use / Stocks/Use (Percent),WHEAT SUPPLY AND USE,Use,,fiscal_year,2021,2021,2021,650,4
USDA Farm Programs,Stocks/Use (Percent),2022,39.5,Percent,51317-2021-07-usda.xlsx,Sheet1,false,51317,WHEAT SUPPLY AND USE / Use / Stocks/Use (Percent),WHEAT SUPPLY AND USE,Use,,fiscal_year,2022,2022,2022,650,5
USDA Farm Programs,Stocks/Use (Percent),2023,41.9,Percent,51317-2021-07-usda.xlsx,Sheet1,false,51317,WHEAT SUPPLY AND USE / Use / Stocks/Use (Percent),WHEAT SUPPLY AND USE,Use,,fiscal_year,2023,2023,2023,650,6
USDA Farm Programs,Stocks/Use (Percent),2024,42.4,Percent,51317-2021-07-usda.xlsx,Sheet1,false,51317,WHEAT SUPPLY AND USE / Use / Stocks/Use (Percent),WHEAT SUPPLY AND USE,Use,,fiscal_year,2024,2024,2024,650,7
USDA Farm Programs,Stocks/Use (Percent),2025,43.5,Percent,51317-2021-07-usda.xlsx,Sheet1,false,51317,WHEAT SUPPLY AND USE / Use / Stocks/Use (Percent),WHEAT SUPPLY AND USE,Use,,fiscal_year,2025,2025,2025,650,8
USDA Farm Programs,Stocks/Use (Percent),2026,45.3,Percent,51317-2021-07-usda.xlsx,Sheet1,false,51317,WHEAT SUPPLY AND USE / Use / Stocks/Use (Percent),WHEAT SUPPLY AND USE,Use,,fiscal_year,2026,2026,2026,650,9
USDA Farm Programs,Stocks/Use (Percent),2027,44.2,Percent,51317-2021-07-usda.xlsx,Sheet1,false,51317,WHEAT SUPPLY AND USE / Use / Stocks/Use (Percent),WHEAT SUPPLY AND USE,Use,,fiscal_year,2027,2027,2027,650,10
USDA Farm Programs,Stocks/Use (Percent),2028,44.4,Percent,51317-2021-07-usda.xlsx,Sheet1,false,51317,WHEAT SUPPLY AND USE / Use / Stocks/Use (Percent),WHEAT SUPPLY AND USE,Use,,fiscal_year,2028,2028,2028,650,11
USDA Farm Programs,Stocks/Use (Percent),2029,44.9,Percent,51317-2021-07-usda.xlsx,Sheet1,false,51317,WHEAT SUPPLY AND USE / Use / Stocks/Use (Percent),WHEAT SUPPLY AND USE,Use,,fiscal_year,2029,2029,2029,650,12
USDA Farm Programs,Stocks/Use (Percent),2030,44.5,Percent,51317-2021-07-usda.xlsx,Sheet1,false,51317,WHEAT SUPPLY AND USE / Use / Stocks/Use (Percent),WHEAT SUPPLY AND USE,Use,,fiscal_year,2030,2030,2030,650,13
USDA Farm Programs,Stocks/Use (Percent),2031,45.2,Percent,51317-2021-07-usda.xlsx,Sheet1,false,51317,WHEAT SUPPLY AND USE / Use / Stocks/Use (Percent),WHEAT SUPPLY AND USE,Use,,fiscal_year,2031,2031,2031,650,14
USDA Farm Programs,Marketing-Year Average,2019,4.58,Dollars per bushel,51317-2021-07-usda.xlsx,Sheet1,false,51317,WHEAT SUPPLY AND USE / Prices / Marketing-Year Average,WHEAT SUPPLY AND USE,Prices,,fiscal_year,2019,2019,2019,653,2
USDA Farm Programs,Marketing-Year Average,2020,5.05,Dollars per bushel,51317-2021-07-usda.xlsx,Sheet1,false,51317,WHEAT SUPPLY AND USE / Prices / Marketing-Year Average,WHEAT SUPPLY AND USE,Prices,,fiscal_year,2020,2020,2020,653,3
USDA Farm Programs,Marketing-Year Average,2021,6.5,Dollars per bushel,51317-2021-07-usda.xlsx,Sheet1,false,51317,WHEAT SUPPLY AND USE / Prices / Marketing-Year Average,WHEAT SUPPLY AND USE,Prices,,fiscal_year,2021,2021,2021,653,4
USDA Farm Programs,Marketing-Year Average,2022,5.5,Dollars per bushel,51317-2021-07-usda.xlsx,Sheet1,false,51317,WHEAT SUPPLY AND USE / Prices / Marketing-Year Average,WHEAT SUPPLY AND USE,Prices,,fiscal_year,2022,2022,2022,653,5
USDA Farm Programs,Marketing-Year Average,2023,5.2,Dollars per bushel,51317-2021-07-usda.xlsx,Sheet1,false,51317,WHEAT SUPPLY AND USE / Prices / Marketing-Year Average,WHEAT SUPPLY AND USE,Prices,,fiscal_year,2023,2023,2023,653,6
USDA Farm Programs,Marketing-Year Average,2024,5.2,Dollars per bushel,51317-2021-07-usda.xlsx,Sheet1,false,51317,WHEAT SUPPLY AND USE / Prices / Marketing-Year Average,WHEAT SUPPLY AND USE,Prices,,fiscal_year,2024,2024,2024,653,7
USDA Farm Programs,Marketing-Year Average,2025,5.1,Dollars per bushel,51317-2021-07-usda.xlsx,Sheet1,false,51317,WHEAT SUPPLY AND USE / Prices / Marketing-Year Average,WHEAT SUPPLY AND USE,Prices,,fiscal_year,2025,2025,2025,653,8
USDA Farm Programs,Marketing-Year Average,2026,5.1,Dollars per bushel,51317-2021-07-usda.xlsx,Sheet1,false,51317,WHEAT SUPPLY AND USE / Prices / Marketing-Year Average,WHEAT SUPPLY AND USE,Prices,,fiscal_year,2026,2026,2026,653,9
USDA Farm Programs,Marketing-Year Average,2027,5.15,Dollars per bushel,51317-2021-07-usda.xlsx,Sheet1,false,51317,WHEAT SUPPLY AND USE / Prices / Marketing-Year Average,WHEAT SUPPLY AND USE,Prices,,fiscal_year,2027,2027,2027,653,10
USDA Farm Programs,Marketing-Year Average,2028,5.15,Dollars per bushel,51317-2021-07-usda.xlsx,Sheet1,false,51317,WHEAT SUPPLY AND USE / Prices / Marketing-Year Average,WHEAT SUPPLY AND USE,Prices,,fiscal_year,2028,2028,2028,653,11
USDA Farm Programs,Marketing-Year Average,2029,5.15,Dollars per bushel,51317-2021-07-usda.xlsx,Sheet1,false,51317,WHEAT SUPPLY AND USE / Prices / Marketing-Year Average,WHEAT SUPPLY AND USE,Prices,,fiscal_year,2029,2029,2029,653,12
USDA Farm Programs,Marketing-Year Average,2030,5.1,Dollars per bushel,51317-2021-07-usda.xlsx,Sheet1,false,51317,WHEAT SUPPLY AND USE / Prices / Marketing-Year Average,WHEAT SUPPLY AND USE,Prices,,fiscal_year,2030,2030,2030,653,13
USDA Farm Programs,Marketing-Year Average,2031,5.1,Dollars per bushel,51317-2021-07-usda.xlsx,Sheet1,false,51317,WHEAT SUPPLY AND USE / Prices / Marketing-Year Average,WHEAT SUPPLY AND USE,Prices,,fiscal_year,2031,2031,2031,653,14
USDA Farm Programs,Loan Rate,2019,2.94,Dollars per bushel,51317-2021-07-usda.xlsx,Sheet1,false,51317,WHEAT SUPPLY AND USE / Prices / Loan Rate,WHEAT SUPPLY AND USE,Prices,,fiscal_year,2019,2019,2019,654,2
USDA Farm Programs,Loan Rate,2020,2.94,Dollars per bushel,51317-2021-07-usda.xlsx,Sheet1,false,51317,WHEAT SUPPLY AND USE / Prices / Loan Rate,WHEAT SUPPLY AND USE,Prices,,fiscal_year,2020,2020,2020,654,3
USDA Farm Programs,Loan Rate,2021,3.38,Dollars per bushel,51317-2021-07-usda.xlsx,Sheet1,false,51317,WHEAT SUPPLY AND USE / Prices / Loan Rate,WHEAT SUPPLY AND USE,Prices,,fiscal_year,2021,2021,2021,654,4
USDA Farm Programs,Loan Rate,2022,3.38,Dollars per bushel,51317-2021-07-usda.xlsx,Sheet1,false,51317,WHEAT SUPPLY AND USE / Prices / Loan Rate,WHEAT SUPPLY AND USE,Prices,,fiscal_year,2022,2022,2022,654,5
USDA Farm Programs,Loan Rate,2023,3.38,Dollars per bushel,51317-2021-07-usda.xlsx,Sheet1,false,51317,WHEAT SUPPLY AND USE / Prices / Loan Rate,WHEAT SUPPLY AND USE,Prices,,fiscal_year,2023,2023,2023,654,6
USDA Farm Programs,Loan Rate,2024,3.38,Dollars per bushel,51317-2021-07-usda.xlsx,Sheet1,false,51317,WHEAT SUPPLY AND USE / Prices / Loan Rate,WHEAT SUPPLY AND USE,Prices,,fiscal_year,2024,2024,2024,654,7
USDA Farm Programs,Loan Rate,2025,3.38,Dollars per bushel,51317-2021-07-usda.xlsx,Sheet1,false,51317,WHEAT SUPPLY AND USE / Prices / Loan Rate,WHEAT SUPPLY AND USE,Prices,,fiscal_year,2025,2025,2025,654,8
USDA Farm Programs,Loan Rate,2026,3.38,Dollars per bushel,51317-2021-07-usda.xlsx,Sheet1,false,51317,WHEAT SUPPLY AND USE / Prices / Loan Rate,WHEAT SUPPLY AND USE,Prices,,fiscal_year,2026,2026,2026,654,9
USDA Farm Programs,Loan Rate,2027,3.38,Dollars per bushel,51317-2021-07-usda.xlsx,Sheet1,false,51317,WHEAT SUPPLY AND USE / Prices / Loan Rate,WHEAT SUPPLY AND USE,Prices,,fiscal_year,2027,2027,2027,654,10
USDA Farm Programs,Loan Rate,2028,3.38,Dollars per bushel,51317-2021-07-usda.xlsx,Sheet1,false,51317,WHEAT SUPPLY AND USE / Prices / Loan Rate,WHEAT SUPPLY AND USE,Prices,,fiscal_year,2028,2028,2028,654,11
USDA Farm Programs,Loan Rate,2029,3.38,Dollars per bushel,51317-2021-07-usda.xlsx,Sheet1,false,51317,WHEAT SUPPLY AND USE / Prices / Loan Rate,WHEAT SUPPLY AND USE,Prices,,fiscal_year,2029,2029,2029,654,12
USDA Farm Programs,Loan Rate,2030,3.38,Dollars per bushel,51317-2021-07-usda.xlsx,Sheet1,false,51317,WHEAT SUPPLY AND USE / Prices / Loan Rate,WHEAT SUPPLY AND USE,Prices,,fiscal_year,2030,2030,2030,654,13
USDA Farm Programs,Loan Rate,2031,3.38,Dollars per bushel,51317-2021-07-usda.xlsx,Sheet1,false,51317,WHEAT SUPPLY AND USE / Prices / Loan Rate,WHEAT SUPPLY AND USE,Prices,,fiscal_year,2031,2031,2031,654,14
USDA Farm Programs,Reference Price,2019,5.5,Dollars per bushel,51317-2021-07-usda.xlsx,Sheet1,false,51317,WHEAT SUPPLY AND USE / Prices / Reference Price,WHEAT SUPPLY AND USE,Prices,,fiscal_year,2019,2019,2019,655,2
USDA Farm Programs,Reference Price,2020,5.5,Dollars per bushel,51317-2021-07-usda.xlsx,Sheet1,false,51317,WHEAT SUPPLY AND USE / Prices / Reference Price,WHEAT SUPPLY AND USE,Prices,,fiscal_year,2020,2020,2020,655,3
USDA Farm Programs,Reference Price,2021,5.5,Dollars per bushel,51317-2021-07-usda.xlsx,Sheet1,false,51317,WHEAT SUPPLY AND USE / Prices / Reference Price,WHEAT SUPPLY AND USE,Prices,,fiscal_year,2021,2021,2021,655,4
USDA Farm Programs,Reference Price,2022,5.5,Dollars per bushel,51317-2021-07-usda.xlsx,Sheet1,false,51317,WHEAT SUPPLY AND USE / Prices / Reference Price,WHEAT SUPPLY AND USE,Prices,,fiscal_year,2022,2022,2022,655,5
USDA Farm Programs,Reference Price,2023,5.5,Dollars per bushel,51317-2021-07-usda.xlsx,Sheet1,false,51317,WHEAT SUPPLY AND USE / Prices / Reference Price,WHEAT SUPPLY AND USE,Prices,,fiscal_year,2023,2023,2023,655,6
USDA Farm Programs,Reference Price,2024,5.5,Dollars per bushel,51317-2021-07-usda.xlsx,Sheet1,false,51317,WHEAT SUPPLY AND USE / Prices / Reference Price,WHEAT SUPPLY AND USE,Prices,,fiscal_year,2024,2024,2024,655,7
USDA Farm Programs,Reference Price,2025,5.5,Dollars per bushel,51317-2021-07-usda.xlsx,Sheet1,false,51317,WHEAT SUPPLY AND USE / Prices / Reference Price,WHEAT SUPPLY AND USE,Prices,,fiscal_year,2025,2025,2025,655,8
USDA Farm Programs,Reference Price,2026,5.5,Dollars per bushel,51317-2021-07-usda.xlsx,Sheet1,false,51317,WHEAT SUPPLY AND USE / Prices / Reference Price,WHEAT SUPPLY AND USE,Prices,,fiscal_year,2026,2026,2026,655,9
USDA Farm Programs,Reference Price,2027,5.5,Dollars per bushel,51317-2021-07-usda.xlsx,Sheet1,false,51317,WHEAT SUPPLY AND USE / Prices / Reference Price,WHEAT SUPPLY AND USE,Prices,,fiscal_year,2027,2027,2027,655,10
USDA Farm Programs,Reference Price,2028,5.5,Dollars per bushel,51317-2021-07-usda.xlsx,Sheet1,false,51317,WHEAT SUPPLY AND USE / Prices / Reference Price,WHEAT SUPPLY AND USE,Prices,,fiscal_year,2028,2028,2028,655,11
USDA Farm Programs,Reference Price,2029,5.5,Dollars per bushel,51317-2021-07-usda.xlsx,Sheet1,false,51317,WHEAT SUPPLY AND USE / Prices / Reference Price,WHEAT SUPPLY AND USE,Prices,,fiscal_year,2029,2029,2029,655,12
USDA Farm Programs,Reference Price,2030,5.5,Dollars per bushel,51317-2021-07-usda.xlsx,Sheet1,false,51317,WHEAT SUPPLY AND USE / Prices / Reference Price,WHEAT SUPPLY AND USE,Prices,,fiscal_year,2030,2030,2030,655,13
USDA Farm Programs,Reference Price,2031,5.5,Dollars per bushel,51317-2021-07-usda.xlsx,Sheet1,false,51317,WHEAT SUPPLY AND USE / Prices / Reference Price,WHEAT SUPPLY AND USE,Prices,,fiscal_year,2031,2031,2031,655,14
USDA Farm Programs,Wheat/Corn Price Ratio,2019,1.4,Dollars per bushel,51317-2021-07-usda.xlsx,Sheet1,false,51317,WHEAT SUPPLY AND USE / Prices / Wheat/Corn Price Ratio,WHEAT SUPPLY AND USE,Prices,,fiscal_year,2019,2019,2019,656,2
USDA Farm Programs,Wheat/Corn Price Ratio,2020,1.3,Dollars per bushel,51317-2021-07-usda.xlsx,Sheet1,false,51317,WHEAT SUPPLY AND USE / Prices / Wheat/Corn Price Ratio,WHEAT SUPPLY AND USE,Prices,,fiscal_year,2020,2020,2020,656,3
USDA Farm Programs,Wheat/Corn Price Ratio,2021,1.2,Dollars per bushel,51317-2021-07-usda.xlsx,Sheet1,false,51317,WHEAT SUPPLY AND USE / Prices / Wheat/Corn Price Ratio,WHEAT SUPPLY AND USE,Prices,,fiscal_year,2021,2021,2021,656,4
USDA Farm Programs,Wheat/Corn Price Ratio,2022,1.1,Dollars per bushel,51317-2021-07-usda.xlsx,Sheet1,false,51317,WHEAT SUPPLY AND USE / Prices / Wheat/Corn Price Ratio,WHEAT SUPPLY AND USE,Prices,,fiscal_year,2022,2022,2022,656,5
