program,category,fiscal_year,value,unit,source_file,source_sheet,is_total,program_id,category_path,table_title,section,subsection,period_type,period_start_year,period_end_year,period_label,source_row,source_column
USDA Farm Programs,Food,2025,966.0,Millions,51317-2025-01-usda.xlsx,USDA Baseline_01-2025,false,51317,WHEAT SUPPLY AND USE / Use / Food,WHEAT SUPPLY AND USE,Use,,fiscal_year,2025,2025,2025,636,4
USDA Farm Programs,Food,2026,967.0,Millions,51317-2025-01-usda.xlsx,USDA Baseline_01-2025,false,51317,WHEAT SUPPLY AND USE / Use / Food,WHEAT SUPPLY AND USE,Use,,fiscal_year,2026,2026,2026,636,5
USDA Farm Programs,Food,2027,968.0,Millions,51317-2025-01-usda.xlsx,USDA Baseline_01-2025,false,51317,WHEAT SUPPLY AND USE / Use / Food,WHEAT SUPPLY AND USE,Use,,fiscal_year,2027,2027,2027,636,6
USDA Farm Programs,Food,2028,969.0,Millions,51317-2025-01-usda.xlsx,USDA Baseline_01-2025,false,51317,WHEAT SUPPLY AND USE / Use / Food,WHEAT SUPPLY AND USE,Use,,fiscal_year,2028,2028,2028,636,7
USDA Farm Programs,Food,2029,970.0,Millions,51317-2025-01-usda.xlsx,USDA Baseline_01-2025,false,51317,WHEAT SUPPLY AND USE / Use / Food,WHEAT SUPPLY AND USE,Use,,fiscal_year,2029,2029,2029,636,8
USDA Farm Programs,Food,2030,971.0,Millions,51317-2025-01-usda.xlsx,USDA Baseline_01-2025,false,51317,WHEAT SUPPLY AND USE / Use / Food,WHEAT SUPPLY AND USE,Use,,fiscal_year,2030,2030,2030,636,9
USDA Farm Programs,Food,2031,972.0,Millions,51317-2025-01-usda.xlsx,USDA Baseline_01-2025,false,51317,WHEAT SUPPLY AND USE / Use / Food,WHEAT SUPPLY AND USE,Use,,fiscal_year,2031,2031,2031,636,10
USDA Farm Programs,Food,2032,973.0,Millions,51317-2025-01-usda.xlsx,USDA Baseline_01-2025,false,51317,WHEAT SUPPLY AND USE / Use / Food,WHEAT SUPPLY AND USE,Use,,fiscal_year,2032,2032,2032,636,11
USDA Farm Programs,Food,2033,974.0,Millions,51317-2025-01-usda.xlsx,USDA Baseline_01-2025,false,51317,WHEAT SUPPLY AND USE / Use / Food,WHEAT SUPPLY AND USE,Use,,fiscal_year,2033,2033,2033,636,12
USDA Farm Programs,Food,2034,975.0,Millions,51317-2025-01-usda.xlsx,USDA Baseline_01-2025,false,51317,WHEAT SUPPLY AND USE / Use / Food,WHEAT SUPPLY AND USE,Use,,fiscal_year,2034,2034,2034,636,13
USDA Farm Programs,Food,2035,1003.5719918400629,Millions,51317-2025-01-usda.xlsx,USDA Baseline_01-2025,false,51317,WHEAT SUPPLY AND USE / Use / Food,WHEAT SUPPLY AND USE,Use,,fiscal_year,2035,2035,2035,636,14
USDA Farm Programs,Seed and Industrial,2023,62.0,Millions,51317-2025-01-usda.xlsx,USDA Baseline_01-2025,false,51317,WHEAT SUPPLY AND USE / Use / Seed and Industrial,WHEAT SUPPLY AND USE,Use,,fiscal_year,2023,2023,2023,637,2
USDA Farm Programs,Seed and Industrial,2024,62.0,Millions,51317-2025-01-usda.xlsx,USDA Baseline_01-2025,false,51317,WHEAT SUPPLY AND USE / Use / Seed and Industrial,WHEAT SUPPLY AND USE,Use,,fiscal_year,2024,2024,2024,637,3
USDA Farm Programs,Seed and Industrial,2025,61.0,Millions,51317-2025-01-usda.xlsx,USDA Baseline_01-2025,false,51317,WHEAT SUPPLY AND USE / Use / Seed and Industrial,WHEAT SUPPLY AND USE,Use,,fiscal_year,2025,2025,2025,637,4
USDA Farm Programs,Seed and Industrial,2026,61.0,Millions,51317-2025-01-usda.xlsx,USDA Baseline_01-2025,false,51317,WHEAT SUPPLY AND USE / Use / Seed and Industrial,WHEAT SUPPLY AND USE,Use,,fiscal_year,2026,2026,2026,637,5
USDA Farm Programs,Seed and Industrial,2027,60.0,Millions,51317-2025-01-usda.xlsx,USDA Baseline_01-2025,false,51317,WHEAT SUPPLY AND USE / Use / Seed and Industrial,WHEAT SUPPLY AND USE,Use,,fiscal_year,2027,2027,2027,637,6
USDA Farm Programs,Seed and Industrial,2028,60.0,Millions,51317-2025-01-usda.xlsx,USDA Baseline_01-2025,false,51317,WHEAT SUPPLY AND USE / Use / Seed and Industrial,WHEAT SUPPLY AND USE,Use,,fiscal_year,2028,2028,2028,637,7
USDA Farm Programs,Seed and Industrial,2029,60.0,Millions,51317-2025-01-usda.xlsx,USDA Baseline_01-2025,false,51317,WHEAT SUPPLY AND USE / Use / Seed and Industrial,WHEAT SUPPLY AND USE,Use,,fiscal_year,2029,2029,2029,637,8
USDA Farm Programs,Seed and Industrial,2030,59.0,Millions,51317-2025-01-usda.xlsx,USDA Baseline_01-2025,false,51317,WHEAT SUPPLY AND USE / Use / Seed and Industrial,WHEAT SUPPLY AND USE,Use,,fiscal_year,2030,2030,2030,637,9
USDA Farm Programs,Seed and Industrial,2031,59.0,Millions,51317-2025-01-usda.xlsx,USDA Baseline_01-2025,false,51317,WHEAT SUPPLY AND USE / Use / Seed and Industrial,WHEAT SUPPLY AND USE,Use,,fiscal_year,2031,2031,2031,637,10
USDA Farm Programs,Seed and Industrial,2032,58.0,Millions,51317-2025-01-usda.xlsx,USDA Baseline_01-2025,false,51317,WHEAT SUPPLY AND USE / Use / Seed and Industrial,WHEAT SUPPLY AND USE,Use,,fiscal_year,2032,2032,2032,637,11
USDA Farm Programs,Seed and Industrial,2033,58.0,Millions,51317-2025-01-usda.xlsx,USDA Baseline_01-2025,false,51317,WHEAT SUPPLY AND USE / Use / Seed and Industrial,WHEAT SUPPLY AND USE,Use,,fiscal_year,2033,2033,2033,637,12
USDA Farm Programs,Seed and Industrial,2034,58.0,Millions,51317-2025-01-usda.xlsx,USDA Baseline_01-2025,false,51317,WHEAT SUPPLY AND USE / Use / Seed and Industrial,WHEAT SUPPLY AND USE,Use,,fiscal_year,2034,2034,2034,637,13
USDA Farm Programs,Seed and Industrial,2035,63.71240814499998,Millions,51317-2025-01-usda.xlsx,USDA Baseline_01-2025,false,51317,WHEAT SUPPLY AND USE / Use / Seed and Industrial,WHEAT SUPPLY AND USE,Use,,fiscal_year,2035,2035,2035,637,14
USDA Farm Programs,Feed and Residual,2023,85.0,Millions,51317-2025-01-usda.xlsx,USDA Baseline_01-2025,false,51317,WHEAT SUPPLY AND USE / Use / Feed and Residual,WHEAT SUPPLY AND USE,Use,,fiscal_year,2023,2023,2023,638,2
USDA Farm Programs,Feed and Residual,2024,120.0,Millions,51317-2025-01-usda.xlsx,USDA Baseline_01-2025,false,51317,WHEAT SUPPLY AND USE / Use / Feed and Residual,WHEAT SUPPLY AND USE,Use,,fiscal_year,2024,2024,2024,638,3
USDA Farm Programs,Feed and Residual,2025,110.0,Millions,51317-2025-01-usda.xlsx,USDA Baseline_01-2025,false,51317,WHEAT SUPPLY AND USE / Use / Feed and Residual,WHEAT SUPPLY AND USE,Use,,fiscal_year,2025,2025,2025,638,4
USDA Farm Programs,Feed and Residual,2026,110.0,Millions,51317-2025-01-usda.xlsx,USDA Baseline_01-2025,false,51317,WHEAT SUPPLY AND USE / Use / Feed and Residual,WHEAT SUPPLY AND USE,Use,,fiscal_year,2026,2026,2026,638,5
USDA Farm Programs,Feed and Residual,2027,110.0,Millions,51317-2025-01-usda.xlsx,USDA Baseline_01-2025,false,51317,WHEAT SUPPLY AND USE / Use / Feed and Residual,WHEAT SUPPLY AND USE,Use,,fiscal_year,2027,2027,2027,638,6
USDA Farm Programs,Feed and Residual,2028,110.0,Millions,51317-2025-01-usda.xlsx,USDA Baseline_01-2025,false,51317,WHEAT SUPPLY AND USE / Use / Feed and Residual,WHEAT SUPPLY AND USE,Use,,fiscal_year,2028,2028,2028,638,7
USDA Farm Programs,Feed and Residual,2029,110.0,Millions,51317-2025-01-usda.xlsx,USDA Baseline_01-2025,false,51317,WHEAT SUPPLY AND USE / Use / Feed and Residual,WHEAT SUPPLY AND USE,Use,,fiscal_year,2029,2029,2029,638,8
USDA Farm Programs,Feed and Residual,2030,110.0,Millions,51317-2025-01-usda.xlsx,USDA Baseline_01-2025,false,51317,WHEAT SUPPLY AND USE / Use / Feed and Residual,WHEAT SUPPLY AND USE,Use,,fiscal_year,2030,2030,2030,638,9
USDA Farm Programs,Feed and Residual,2031,110.0,Millions,51317-2025-01-usda.xlsx,USDA Baseline_01-2025,false,51317,WHEAT SUPPLY AND USE / Use / Feed and Residual,WHEAT SUPPLY AND USE,Use,,fiscal_year,2031,2031,2031,638,10
USDA Farm Programs,Feed and Residual,2032,110.0,Millions,51317-2025-01-usda.xlsx,USDA Baseline_01-2025,false,51317,WHEAT SUPPLY AND USE / Use / Feed and Residual,WHEAT SUPPLY AND USE,Use,,fiscal_year,2032,2032,2032,638,11
USDA Farm Programs,Feed and Residual,2033,110.0,Millions,51317-2025-01-usda.xlsx,USDA Baseline_01-2025,false,51317,WHEAT SUPPLY AND USE / Use / Feed and Residual,WHEAT SUPPLY AND USE,Use,,fiscal_year,2033,2033,2033,638,12
USDA Farm Programs,Feed and Residual,2034,110.0,Millions,51317-2025-01-usda.xlsx,USDA Baseline_01-2025,false,51317,WHEAT SUPPLY AND USE / Use / Feed and Residual,WHEAT SUPPLY AND USE,Use,,fiscal_year,2034,2034,2034,638,13
USDA Farm Programs,Feed and Residual,2035,120.0,Millions,51317-2025-01-usda.xlsx,USDA Baseline_01-2025,false,51317,WHEAT SUPPLY AND USE / Use / Feed and Residual,WHEAT SUPPLY AND USE,Use,,fiscal_year,2035,2035,2035,638,14
USDA Farm Programs,Domestic Use,2023,1108.0,Millions,51317-2025-01-usda.xlsx,USDA Baseline_01-2025,false,51317,WHEAT SUPPLY AND USE / Use / Domestic Use,WHEAT SUPPLY AND USE,Use,,fiscal_year,2023,2023,2023,640,2
USDA Farm Programs,Domestic Use,2024,1148.0,Millions,51317-2025-01-usda.xlsx,USDA Baseline_01-2025,false,51317,WHEAT SUPPLY AND USE / Use / Domestic Use,WHEAT SUPPLY AND USE,Use,,fiscal_year,2024,2024,2024,640,3
USDA Farm Programs,Domestic Use,2025,1137.0,Millions,51317-2025-01-usda.xlsx,USDA Baseline_01-2025,false,51317,WHEAT SUPPLY AND USE / Use / Domestic Use,WHEAT SUPPLY AND USE,Use,,fiscal_year,2025,2025,2025,640,4
USDA Farm Programs,Domestic Use,2026,1138.0,Millions,51317-2025-01-usda.xlsx,USDA Baseline_01-2025,false,51317,WHEAT SUPPLY AND USE / Use / Domestic Use,WHEAT SUPPLY AND USE,Use,,fiscal_year,2026,2026,2026,640,5
USDA Farm Programs,Domestic Use,2027,1138.0,Millions,51317-2025-01-usda.xlsx,USDA Baseline_01-2025,false,51317,WHEAT SUPPLY AND USE / Use / Domestic Use,WHEAT SUPPLY AND USE,Use,,fiscal_year,2027,2027,2027,640,6
USDA Farm Programs,Domestic Use,2028,1139.0,Millions,51317-2025-01-usda.xlsx,USDA Baseline_01-2025,false,51317,WHEAT SUPPLY AND USE / Use / Domestic Use,WHEAT SUPPLY AND USE,Use,,fiscal_year,2028,2028,2028,640,7
USDA Farm Programs,Domestic Use,2029,1140.0,Millions,51317-2025-01-usda.xlsx,USDA Baseline_01-2025,false,51317,WHEAT SUPPLY AND USE / Use / Domestic Use,WHEAT SUPPLY AND USE,Use,,fiscal_year,2029,2029,2029,640,8
USDA Farm Programs,Domestic Use,2030,1140.0,Millions,51317-2025-01-usda.xlsx,USDA Baseline_01-2025,false,51317,WHEAT SUPPLY AND USE / Use / Domestic Use,WHEAT SUPPLY AND USE,Use,,fiscal_year,2030,2030,2030,640,9
USDA Farm Programs,Domestic Use,2031,1141.0,Millions,51317-2025-01-usda.xlsx,USDA Baseline_01-2025,false,51317,WHEAT SUPPLY AND USE / Use / Domestic Use,WHEAT SUPPLY AND USE,Use,,fiscal_year,2031,2031,2031,640,10
USDA Farm Programs,Domestic Use,2032,1141.0,Millions,51317-2025-01-usda.xlsx,USDA Baseline_01-2025,false,51317,WHEAT SUPPLY AND USE / Use / Domestic Use,WHEAT SUPPLY AND USE,Use,,fiscal_year,2032,2032,2032,640,11
USDA Farm Programs,Domestic Use,2033,1142.0,Millions,51317-2025-01-usda.xlsx,USDA Baseline_01-2025,false,51317,WHEAT SUPPLY AND USE / Use / Domestic Use,WHEAT SUPPLY AND USE,Use,,fiscal_year,2033,2033,2033,640,12
USDA Farm Programs,Domestic Use,2034,1143.0,Millions,51317-2025-01-usda.xlsx,USDA Baseline_01-2025,false,51317,WHEAT SUPPLY AND USE / Use / Domestic Use,WHEAT SUPPLY AND USE,Use,,fiscal_year,2034,2034,2034,640,13
USDA Farm Programs,Domestic Use,2035,1147.0,Millions,51317-2025-01-usda.xlsx,USDA Baseline_01-2025,false,51317,WHEAT SUPPLY AND USE / Use / Domestic Use,WHEAT SUPPLY AND USE,Use,,fiscal_year,2035,2035,2035,640,14
USDA Farm Programs,Exports,2023,707.0,Millions,51317-2025-01-usda.xlsx,USDA Baseline_01-2025,false,51317,WHEAT SUPPLY AND USE / Use / Exports,WHEAT SUPPLY AND USE,Use,,fiscal_year,2023,2023,2023,642,2
USDA Farm Programs,Exports,2024,825.0,Millions,51317-2025-01-usda.xlsx,USDA Baseline_01-2025,false,51317,WHEAT SUPPLY AND USE / Use / Exports,WHEAT SUPPLY AND USE,Use,,fiscal_year,2024,2024,2024,642,3
USDA Farm Programs,Exports,2025,875.0,Millions,51317-2025-01-usda.xlsx,USDA Baseline_01-2025,false,51317,WHEAT SUPPLY AND USE / Use / Exports,WHEAT SUPPLY AND USE,Use,,fiscal_year,2025,2025,2025,642,4
USDA Farm Programs,Exports,2026,850.0,Millions,51317-2025-01-usda.xlsx,USDA Baseline_01-2025,false,51317,WHEAT SUPPLY AND USE / Use / Exports,WHEAT SUPPLY AND USE,Use,,fiscal_year,2026,2026,2026,642,5
USDA Farm Programs,Exports,2027,825.0,Millions,51317-2025-01-usda.xlsx,USDA Baseline_01-2025,false,51317,WHEAT SUPPLY AND USE / Use / Exports,WHEAT SUPPLY AND USE,Use,,fiscal_year,2027,2027,2027,642,6
USDA Farm Programs,Exports,2028,825.0,Millions,51317-2025-01-usda.xlsx,USDA Baseline_01-2025,false,51317,WHEAT SUPPLY AND USE / Use / Exports,WHEAT SUPPLY AND USE,Use,,fiscal_year,2028,2028,2028,642,7
USDA Farm Programs,Exports,2029,825.0,Millions,51317-2025-01-usda.xlsx,USDA Baseline_01-2025,false,51317,WHEAT SUPPLY AND USE / Use / Exports,WHEAT SUPPLY AND USE,Use,,fiscal_year,2029,2029,2029,642,8
USDA Farm Programs,Exports,2030,825.0,Millions,51317-2025-01-usda.xlsx,USDA Baseline_01-2025,false,51317,WHEAT SUPPLY AND USE / Use / Exports,WHEAT SUPPLY AND USE,Use,,fiscal_year,2030,2030,2030,642,9
USDA Farm Programs,Exports,2031,825.0,Millions,51317-2025-01-usda.xlsx,USDA Baseline_01-2025,false,51317,WHEAT SUPPLY AND USE / Use / Exports,WHEAT SUPPLY AND USE,Use,,fiscal_year,2031,2031,2031,642,10
USDA Farm Programs,Exports,2032,825.0,Millions,51317-2025-01-usda.xlsx,USDA Baseline_01-2025,false,51317,WHEAT SUPPLY AND USE / Use / Exports,WHEAT SUPPLY AND USE,Use,,fiscal_year,2032,2032,2032,642,11
USDA Farm Programs,Exports,2033,825.0,Millions,51317-2025-01-usda.xlsx,USDA Baseline_01-2025,false,51317,WHEAT SUPPLY AND USE / Use / Exports,WHEAT SUPPLY AND USE,Use,,fiscal_year,2033,2033,2033,642,12
USDA Farm Programs,Exports,2034,825.0,Millions,51317-2025-01-usda.xlsx,USDA Baseline_01-2025,false,51317,WHEAT SUPPLY AND USE / Use / Exports,WHEAT SUPPLY AND USE,Use,,fiscal_year,2034,2034,2034,642,13
USDA Farm Programs,Exports,2035,1025.0,Millions,51317-2025-01-usda.xlsx,USDA Baseline_01-2025,false,51317,WHEAT SUPPLY AND USE / Use / Exports,WHEAT SUPPLY AND USE,Use,,fiscal_year,2035,2035,2035,642,14
USDA Farm Programs,Ending Stocks,1973,815.0,Millions,51317-2025-01-usda.xlsx,USDA Baseline_01-2025,false,51317,Exports / Ending Stocks,Exports,,,fiscal_year,1973,1973,1973,646,3
USDA Farm Programs,Ending Stocks,2012,738.0,Millions,51317-2025-01-usda.xlsx,USDA Baseline_01-2025,false,51317,Exports / Ending Stocks,Exports,,,fiscal_year,2012,2012,2012,646,4
USDA Farm Programs,Ending Stocks,1988,699.0,Millions,51317-2025-01-usda.xlsx,USDA Baseline_01-2025,false,51317,Exports / Ending Stocks,Exports,,,fiscal_year,1988,1988,1988,646,5
USDA Farm Programs,Ending Stocks,1963,700.0,Millions,51317-2025-01-usda.xlsx,USDA Baseline_01-2025,false,51317,Exports / Ending Stocks,Exports,,,fiscal_year,1963,1963,1963,646,6
USDA Farm Programs,Ending Stocks,1964,694.0,Millions,51317-2025-01-usda.xlsx,USDA Baseline_01-2025,false,51317,Exports / Ending Stocks,Exports,,,fiscal_year,1964,1964,1964,646,7
USDA Farm Programs,Ending Stocks,1965,702.0,Millions,51317-2025-01-usda.xlsx,USDA Baseline_01-2025,false,51317,Exports / Ending Stocks,Exports,,,fiscal_year,1965,1965,1965,646,8
USDA Farm Programs,Ending Stocks,1965,726.0,Millions,51317-2025-01-usda.xlsx,USDA Baseline_01-2025,false,51317,Exports / Ending Stocks,Exports,,,fiscal_year,1965,1965,1965,646,9
USDA Farm Programs,Ending Stocks,1966,743.0,Millions,51317-2025-01-usda.xlsx,USDA Baseline_01-2025,false,51317,Exports / Ending Stocks,Exports,,,fiscal_year,1966,1966,1966,646,10
USDA Farm Programs,Ending Stocks,1966,753.0,Millions,51317-2025-01-usda.xlsx,USDA Baseline_01-2025,false,51317,Exports / Ending Stocks,Exports,,,fiscal_year,1966,1966,1966,646,11
USDA Farm Programs,Ending Stocks,1967,752.0,Millions,51317-2025-01-usda.xlsx,USDA Baseline_01-2025,false,51317,Exports / Ending Stocks,Exports,,,fiscal_year,1967,1967,1967,646,12
USDA Farm Programs,Ending Stocks,1968,759.0,Millions,51317-2025-01-usda.xlsx,USDA Baseline_01-2025,false,51317,Exports / Ending Stocks,Exports,,,fiscal_year,1968,1968,1968,646,13
USDA Farm Programs,Ending Stocks,1972,776.0,Millions,51317-2025-01-usda.xlsx,USDA Baseline_01-2025,false,51317,Exports / Ending Stocks,Exports,,,fiscal_year,1972,1972,1972,646,14
USDA Farm Programs,Stocks/Use (Percent),1973,41.3,Percent,51317-2025-01-usda.xlsx,USDA Baseline_01-2025,false,51317,Exports / Stocks/Use (Percent),Exports,,,fiscal_year,1973,1973,1973,648,3
USDA Farm Programs,Stocks/Use (Percent),2012,36.7,Percent,51317-2025-01-usda.xlsx,USDA Baseline_01-2025,false,51317,Exports / Stocks/Use (Percent),Exports,,,fiscal_year,2012,2012,2012,648,4
USDA Farm Programs,Stocks/Use (Percent),1988,35.2,Percent,51317-2025-01-usda.xlsx,USDA Baseline_01-2025,false,51317,Exports / Stocks/Use (Percent),Exports,,,fiscal_year,1988,1988,1988,648,5
USDA Farm Programs,Stocks/Use (Percent),1963,35.7,Percent,51317-2025-01-usda.xlsx,USDA Baseline_01-2025,false,51317,Exports / Stocks/Use (Percent),Exports,,,fiscal_year,1963,1963,1963,648,6
USDA Farm Programs,Stocks/Use (Percent),1964,35.3,Percent,51317-2025-01-usda.xlsx,USDA Baseline_01-2025,false,51317,Exports / Stocks/Use (Percent),Exports,,,fiscal_year,1964,1964,1964,648,7
USDA Farm Programs,Stocks/Use (Percent),1965,35.7,Percent,51317-2025-01-usda.xlsx,USDA Baseline_01-2025,false,51317,Exports / Stocks/Use (Percent),Exports,,,fiscal_year,1965,1965,1965,648,8
USDA Farm Programs,Stocks/Use (Percent),1965,36.9,Percent,51317-2025-01-usda.xlsx,USDA Baseline_01-2025,false,51317,Exports / Stocks/Use (Percent),Exports,,,fiscal_year,1965,1965,1965,648,9
USDA Farm Programs,Stocks/Use (Percent),1966,37.8,Percent,51317-2025-01-usda.xlsx,USDA Baseline_01-2025,false,51317,Exports / Stocks/Use (Percent),Exports,,,fiscal_year,1966,1966,1966,648,10
USDA Farm Programs,Stocks/Use (Percent),1966,38.3,Percent,51317-2025-01-usda.xlsx,USDA Baseline_01-2025,false,51317,Exports / Stocks/Use (Percent),Exports,,,fiscal_year,1966,1966,1966,648,11
USDA Farm Programs,Stocks/Use (Percent),1967,38.2,Percent,51317-2025-01-usda.xlsx,USDA Baseline_01-2025,false,51317,Exports / Stocks/Use (Percent),Exports,,,fiscal_year,1967,1967,1967,648,12
USDA Farm Programs,Stocks/Use (Percent),1968,38.6,Percent,51317-2025-01-usda.xlsx,USDA Baseline_01-2025,false,51317,Exports / Stocks/Use (Percent),Exports,,,fiscal_year,1968,1968,1968,648,13
USDA Farm Programs,Stocks/Use (Percent),1972,39.4,Percent,51317-2025-01-usda.xlsx,USDA Baseline_01-2025,false,51317,Exports / Stocks/Use (Percent),Exports,,,fiscal_year,1972,1972,1972,648,14
USDA Farm Programs,Marketing-Year Average,1973,5.6,Dollars per bushel,51317-2025-01-usda.xlsx,USDA Baseline_01-2025,false,51317,Exports / Prices / Marketing-Year Average,Exports,Prices,,fiscal_year,1973,1973,1973,651,3
USDA Farm Programs,Marketing-Year Average,2012,5.65,Dollars per bushel,51317-2025-01-usda.xlsx,USDA Baseline_01-2025,false,51317,Exports / Prices / Marketing-Year Average,Exports,Prices,,fiscal_year,2012,2012,2012,651,4
USDA Farm Programs,Marketing-Year Average,1988,5.6,Dollars per bushel,51317-2025-01-usda.xlsx,USDA Baseline_01-2025,false,51317,Exports / Prices / Marketing-Year Average,Exports,Prices,,fiscal_year,1988,1988,1988,651,5
USDA Farm Programs,Marketing-Year Average,1963,5.55,Dollars per bushel,51317-2025-01-usda.xlsx,USDA Baseline_01-2025,false,51317,Exports / Prices / Marketing-Year Average,Exports,Prices,,fiscal_year,1963,1963,1963,651,6
USDA Farm Programs,Marketing-Year Average,1964,5.5,Dollars per bushel,51317-2025-01-usda.xlsx,USDA Baseline_01-2025,false,51317,Exports / Prices / Marketing-Year Average,Exports,Prices,,fiscal_year,1964,1964,1964,651,7
USDA Farm Programs,Marketing-Year Average,1965,5.5,Dollars per bushel,51317-2025-01-usda.xlsx,USDA Baseline_01-2025,false,51317,Exports / Prices / Marketing-Year Average,Exports,Prices,,fiscal_year,1965,1965,1965,651,8
USDA Farm Programs,Marketing-Year Average,1965,5.45,Dollars per bushel,51317-2025-01-usda.xlsx,USDA Baseline_01-2025,false,51317,Exports / Prices / Marketing-Year Average,Exports,Prices,,fiscal_year,1965,1965,1965,651,9
USDA Farm Programs,Marketing-Year Average,1966,5.45,Dollars per bushel,51317-2025-01-usda.xlsx,USDA Baseline_01-2025,false,51317,Exports / Prices / Marketing-Year Average,Exports,Prices,,fiscal_year,1966,1966,1966,651,10
USDA Farm Programs,Marketing-Year Average,1966,5.4,Dollars per bushel,51317-2025-01-usda.xlsx,USDA Baseline_01-2025,false,51317,Exports / Prices / Marketing-Year Average,Exports,Prices,,fiscal_year,1966,1966,1966,651,11
USDA Farm Programs,Marketing-Year Average,1967,5.4,Dollars per bushel,51317-2025-01-usda.xlsx,USDA Baseline_01-2025,false,51317,Exports / Prices / Marketing-Year Average,Exports,Prices,,fiscal_year,1967,1967,1967,651,12
USDA Farm Programs,Marketing-Year Average,1968,5.4,Dollars per bushel,51317-2025-01-usda.xlsx,USDA Baseline_01-2025,false,51317,Exports / Prices / Marketing-Year Average,Exports,Prices,,fiscal_year,1968,1968,1968,651,13
USDA Farm Programs,Marketing-Year Average,1972,5.4,Dollars per bushel,51317-2025-01-usda.xlsx,USDA Baseline_01-2025,false,51317,Exports / Prices / Marketing-Year Average,Exports,Prices,,fiscal_year,1972,1972,1972,651,14
USDA Farm Programs,Loan Rate,1973,3.38,Dollars per bushel,51317-2025-01-usda.xlsx,USDA Baseline_01-2025,false,51317,Exports / Prices / Loan Rate,Exports,Prices,,fiscal_year,1973,1973,1973,652,3
USDA Farm Programs,Loan Rate,2012,3.38,Dollars per bushel,51317-2025-01-usda.xlsx,USDA Baseline_01-2025,false,51317,Exports / Prices / Loan Rate,Exports,Prices,,fiscal_year,2012,2012,2012,652,4
USDA Farm Programs,Loan Rate,1988,3.38,Dollars per bushel,51317-2025-01-usda.xlsx,USDA Baseline_01-2025,false,51317,Exports / Prices / Loan Rate,Exports,Prices,,fiscal_year,1988,1988,1988,652,5
USDA Farm Programs,Loan Rate,1963,3.38,Dollars per bushel,51317-2025-01-usda.xlsx,USDA Baseline_01-2025,false,51317,Exports / Prices / Loan Rate,Exports,Prices,,fiscal_year,1963,1963,1963,652,6
USDA Farm Programs,Loan Rate,1964,3.38,Dollars per bushel,51317-2025-01-usda.xlsx,USDA Baseline_01-2025,false,51317,Exports / Prices / Loan Rate,Exports,Prices,,fiscal_year,1964,1964,1964,652,7
USDA Farm Programs,Loan Rate,1965,3.38,Dollars per bushel,51317-2025-01-usda.xlsx,USDA Baseline_01-2025,false,51317,Exports / Prices / Loan Rate,Exports,Prices,,fiscal_year,1965,1965,1965,652,8
USDA Farm Programs,Loan Rate,1965,3.38,Dollars per bushel,51317-2025-01-usda.xlsx,USDA Baseline_01-2025,false,51317,Exports / Prices / Loan Rate,Exports,Prices,,fiscal_year,1965,1965,1965,652,9
USDA Farm Programs,Loan Rate,1966,3.38,Dollars per bushel,51317-2025-01-usda.xlsx,USDA Baseline_01-2025,false,51317,Exports / Prices / Loan Rate,Exports,Prices,,fiscal_year,1966,1966,1966,652,10
USDA Farm Programs,Loan Rate,1966,3.38,Dollars per bushel,51317-2025-01-usda.xlsx,USDA Baseline_01-2025,false,51317,Exports / Prices / Loan Rate,Exports,Prices,,fiscal_year,1966,1966,1966,652,11
USDA Farm Programs,Loan Rate,1967,3.38,Dollars per bushel,51317-2025-01-usda.xlsx,USDA Baseline_01-2025,false,51317,Exports / Prices / Loan Rate,Exports,Prices,,fiscal_year,1967,1967,1967,652,12
USDA Farm Programs,Loan Rate,1968,3.38,Dollars per bushel,51317-2025-01-usda.xlsx,USDA Baseline_01-2025,false,51317,Exports / Prices / Loan Rate,Exports,Prices,,fiscal_year,1968,1968,1968,652,13
USDA Farm Programs,Loan Rate,1972,3.38,Dollars per bushel,51317-2025-01-usda.xlsx,USDA Baseline_01-2025,false,51317,Exports / Prices / Loan Rate,Exports,Prices,,fiscal_year,1972,1972,1972,652,14
USDA Farm Programs,Effective Reference Price,1973,5.5,Dollars per bushel,51317-2025-01-usda.xlsx,USDA Baseline_01-2025,false,51317,Exports / Prices / Effective Reference Price,Exports,Prices,,fiscal_year,1973,1973,1973,653,3
USDA Farm Programs,Effective Reference Price,2012,5.5,Dollars per bushel,51317-2025-01-usda.xlsx,USDA Baseline_01-2025,false,51317,Exports / Prices / Effective Reference Price,Exports,Prices,,fiscal_year,2012,2012,2012,653,4
USDA Farm Programs,Effective Reference Price,1988,5.5,Dollars per bushel,51317-2025-01-usda.xlsx,USDA Baseline_01-2025,false,51317,Exports / Prices / Effective Reference Price,Exports,Prices,,fiscal_year,1988,1988,1988,653,5
USDA Farm Programs,Effective Reference Price,1963,5.5,Dollars per bushel,51317-2025-01-usda.xlsx,USDA Baseline_01-2025,false,51317,Exports / Prices / Effective Reference Price,Exports,Prices,,fiscal_year,1963,1963,1963,653,6
USDA Farm Programs,Effective Reference Price,1964,5.5,Dollars per bushel,51317-2025-01-usda.xlsx,USDA Baseline_01-2025,false,51317,Exports / Prices / Effective Reference Price,Exports,Prices,,fiscal_year,1964,1964,1964,653,7
